weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,latitude,longitude,elevation,year,month,day,sunrise_hour,sunrise_minute,sunset_hour,sunset_minute,city_Colombo,city_Mount Lavinia
61,30.6,24.8,26.8,38.3,29.6,32.3,22.5,5.5,5.5,0.0,6.0,10.5,28.8,172,4.54,7.0,79.899994,16.0,2012,4,3,0,37,12,49,1,False
51,30.1,24.8,26.9,37.3,29.7,32.4,21.61,0.8,0.8,0.0,7.0,15.7,32.8,191,4.24,7.0,79.899994,16.0,2012,4,4,0,37,12,49,1,False
51,30.4,24.7,27.4,37.3,29.8,32.9,21.29,0.7,0.7,0.0,6.0,13.8,30.2,227,4.37,7.0,79.899994,16.0,2012,4,5,0,36,12,49,1,False
51,30.9,24.5,27.7,36.4,29.8,33.0,22.26,0.1,0.1,0.0,1.0,13.0,28.4,221,4.62,7.0,79.899994,16.0,2012,4,6,0,36,12,49,1,False
61,30.8,24.8,27.6,37.9,29.9,33.2,22.25,2.3,2.3,0.0,7.0,11.5,27.4,185,4.51,7.0,79.899994,16.0,2012,4,7,0,35,12,49,1,False
63,30.4,24.8,27.1,37.5,29.4,32.7,21.44,6.5,6.5,0.0,9.0,11.8,31.3,169,4.32,7.0,79.899994,16.0,2012,4,8,0,35,12,49,1,False
55,30.0,24.6,26.8,37.2,29.6,32.1,20.79,2.7,2.7,0.0,4.0,14.5,31.3,178,4.2,7.0,79.899994,16.0,2012,4,9,0,35,12,49,1,False
63,29.1,24.4,26.5,35.0,29.3,31.4,17.55,6.5,6.5,0.0,7.0,12.3,27.0,178,3.52,7.0,79.899994,16.0,2012,4,10,0,34,12,49,1,False
63,30.6,24.5,27.1,39.1,29.6,32.9,23.07,5.6,5.6,0.0,9.0,10.8,24.5,220,4.69,7.0,79.899994,16.0,2012,4,11,0,34,12,49,1,False
53,29.3,24.2,26.7,36.1,29.3,32.3,17.94,3.4,3.4,0.0,12.0,7.6,23.4,131,3.68,7.0,79.899994,16.0,2012,4,12,0,33,12,49,1,False
63,31.3,24.7,27.4,39.0,29.8,33.1,19.83,8.7,8.7,0.0,5.0,11.2,27.4,197,4.08,7.0,79.899994,16.0,2012,4,13,0,33,12,49,1,False
61,31.2,24.4,26.9,38.2,29.2,32.3,22.67,5.3,5.3,0.0,9.0,8.9,26.6,149,4.64,7.0,79.899994,16.0,2012,4,14,0,32,12,48,1,False
63,29.8,24.4,26.2,37.0,29.5,31.6,16.06,16.2,16.2,0.0,15.0,12.7,27.0,187,3.3,7.0,79.899994,16.0,2012,4,15,0,32,12,48,1,False
63,30.0,24.3,26.7,37.6,29.1,32.5,17.58,11.0,11.0,0.0,17.0,9.0,22.0,87,3.61,7.0,79.899994,16.0,2012,4,16,0,31,12,48,1,False
63,30.1,24.8,26.9,36.7,30.3,32.9,17.01,8.8,8.8,0.0,10.0,12.2,30.2,247,3.43,7.0,79.899994,16.0,2012,4,17,0,31,12,48,1,False
55,29.8,24.9,27.0,36.7,29.8,32.6,18.22,3.5,3.5,0.0,13.0,13.0,29.5,219,3.7,7.0,79.899994,16.0,2012,4,18,0,31,12,48,1,False
53,29.4,24.9,27.1,36.8,30.6,32.9,17.53,1.8,1.8,0.0,7.0,13.7,29.9,228,3.45,7.0,79.899994,16.0,2012,4,19,0,30,12,48,1,False
53,28.3,25.3,26.8,34.4,30.9,32.7,9.02,1.8,1.8,0.0,7.0,6.2,14.0,190,1.98,7.0,79.899994,16.0,2012,4,20,0,30,12,48,1,False
61,30.5,25.1,27.2,38.3,30.6,33.2,18.32,3.6,3.6,0.0,6.0,13.3,31.0,220,3.66,7.0,79.899994,16.0,2012,4,21,0,29,12,48,1,False
63,29.1,24.1,26.5,36.2,28.8,32.2,15.83,17.8,17.8,0.0,17.0,13.3,31.3,224,3.12,7.0,79.899994,16.0,2012,4,22,0,29,12,48,1,False
61,28.1,24.0,26.1,33.4,28.6,31.3,10.95,6.0,6.0,0.0,12.0,10.5,28.4,183,2.27,7.0,79.899994,16.0,2012,4,23,0,29,12,48,1,False
63,27.1,24.5,25.5,32.0,29.0,30.6,7.11,29.5,29.5,0.0,22.0,16.1,33.8,197,1.52,7.0,79.899994,16.0,2012,4,24,0,28,12,48,1,False
61,28.5,24.8,26.6,33.2,29.7,31.7,16.93,5.8,5.8,0.0,20.0,15.5,38.2,232,3.31,7.0,79.899994,16.0,2012,4,25,0,28,12,48,1,False
53,29.0,24.8,26.6,35.5,29.8,32.1,19.79,3.7,3.7,0.0,15.0,14.5,33.1,206,3.8,7.0,79.899994,16.0,2012,4,26,0,28,12,48,1,False
61,28.9,24.9,27.0,34.5,30.2,32.2,18.8,6.6,6.6,0.0,18.0,19.7,39.2,209,3.65,7.0,79.899994,16.0,2012,4,27,0,27,12,48,1,False
51,29.8,25.4,27.6,36.3,30.9,32.9,20.62,1.4,1.4,0.0,9.0,15.8,39.2,222,4.11,7.0,79.899994,16.0,2012,4,28,0,27,12,48,1,False
61,29.3,25.2,26.7,35.6,30.0,31.9,18.06,6.3,6.3,0.0,19.0,14.6,36.0,201,3.49,7.0,79.899994,16.0,2012,4,29,0,27,12,48,1,False
51,29.3,25.3,27.1,35.1,29.9,32.2,17.61,3.0,3.0,0.0,15.0,14.5,33.8,206,3.51,7.0,79.899994,16.0,2012,4,30,0,26,12,48,1,False
51,29.8,25.9,27.6,34.6,31.4,32.5,20.53,1.6,1.6,0.0,7.0,16.9,35.3,228,4.18,7.0,79.899994,16.0,2012,5,1,0,26,12,48,1,False
51,29.7,24.7,27.2,34.2,29.0,31.3,20.61,0.1,0.1,0.0,1.0,16.3,33.1,235,4.3,7.0,79.899994,16.0,2012,5,2,0,26,12,48,1,False
2,29.6,24.7,27.2,33.8,28.9,30.7,23.09,0.0,0.0,0.0,0.0,16.5,34.9,225,4.98,7.0,79.899994,16.0,2012,5,3,0,26,12,48,1,False
2,29.8,25.9,27.7,33.2,29.9,31.2,20.72,0.0,0.0,0.0,0.0,18.3,36.7,238,4.63,7.0,79.899994,16.0,2012,5,4,0,25,12,48,1,False
2,30.0,25.2,27.7,33.6,30.2,31.4,19.55,0.0,0.0,0.0,0.0,19.5,38.9,260,4.47,7.0,79.899994,16.0,2012,5,5,0,25,12,49,1,False
51,29.8,25.1,27.8,34.1,30.4,32.8,18.74,1.7,1.7,0.0,7.0,19.1,39.6,274,3.96,7.0,79.899994,16.0,2012,5,6,0,25,12,49,1,False
51,30.6,26.4,28.2,36.1,31.9,33.6,19.5,0.9,0.9,0.0,6.0,15.9,34.9,259,4.13,7.0,79.899994,16.0,2012,5,7,0,25,12,49,1,False
2,30.3,25.9,27.9,35.7,31.4,32.9,21.45,0.0,0.0,0.0,0.0,15.8,33.1,241,4.5,7.0,79.899994,16.0,2012,5,8,0,24,12,49,1,False
51,30.1,25.4,27.6,35.6,31.0,32.4,20.38,0.8,0.8,0.0,4.0,15.8,34.2,245,4.22,7.0,79.899994,16.0,2012,5,9,0,24,12,49,1,False
3,30.3,25.3,27.6,35.5,30.6,32.3,20.8,0.0,0.0,0.0,0.0,13.9,31.0,240,4.44,7.0,79.899994,16.0,2012,5,10,0,24,12,49,1,False
51,30.2,25.0,27.6,35.7,30.2,32.4,19.3,2.6,2.6,0.0,14.0,17.6,37.1,243,4.09,7.0,79.899994,16.0,2012,5,11,0,24,12,49,1,False
53,29.9,25.6,27.5,34.1,31.2,32.2,19.76,1.6,1.6,0.0,7.0,17.5,37.1,245,4.16,7.0,79.899994,16.0,2012,5,12,0,24,12,49,1,False
51,30.2,25.5,27.8,35.3,31.0,33.0,21.09,2.2,2.2,0.0,10.0,16.2,33.8,246,4.3,7.0,79.899994,16.0,2012,5,13,0,24,12,49,1,False
51,30.1,26.0,27.9,37.8,31.5,33.5,20.13,1.8,1.8,0.0,8.0,16.1,32.8,234,4.12,7.0,79.899994,16.0,2012,5,14,0,23,12,49,1,False
51,30.0,26.0,27.8,35.7,31.7,33.0,20.13,1.6,1.6,0.0,9.0,17.2,36.7,231,4.06,7.0,79.899994,16.0,2012,5,15,0,23,12,50,1,False
51,30.4,25.9,27.9,35.5,31.0,32.6,22.17,0.3,0.3,0.0,1.0,16.3,35.6,241,4.63,7.0,79.899994,16.0,2012,5,16,0,23,12,50,1,False
2,30.2,25.6,28.0,36.2,31.2,32.8,21.91,0.0,0.0,0.0,0.0,14.7,33.8,249,4.62,7.0,79.899994,16.0,2012,5,17,0,23,12,50,1,False
51,30.3,26.1,28.3,34.7,31.2,32.9,17.56,0.8,0.8,0.0,6.0,19.0,40.3,239,3.99,7.0,79.899994,16.0,2012,5,18,0,23,12,50,1,False
55,30.2,25.9,27.6,35.5,30.9,32.5,15.33,3.7,3.7,0.0,11.0,16.2,34.9,249,3.33,7.0,79.899994,16.0,2012,5,19,0,23,12,50,1,False
61,29.7,25.7,27.3,35.3,30.7,32.7,17.08,5.3,5.3,0.0,15.0,17.5,37.1,244,3.42,7.0,79.899994,16.0,2012,5,20,0,23,12,50,1,False
63,29.4,24.6,26.7,34.7,29.0,31.6,14.61,15.7,15.7,0.0,22.0,15.5,40.7,231,2.97,7.0,79.899994,16.0,2012,5,21,0,23,12,51,1,False
61,29.6,24.9,27.0,34.1,29.9,31.7,16.82,6.6,6.6,0.0,19.0,18.4,37.8,236,3.49,7.0,79.899994,16.0,2012,5,22,0,23,12,51,1,False
61,29.6,25.0,26.9,35.4,29.2,32.1,17.87,8.5,8.5,0.0,17.0,15.7,38.5,223,3.53,7.0,79.899994,16.0,2012,5,23,0,23,12,51,1,False
63,29.0,24.8,26.6,34.0,29.2,31.3,17.75,11.1,11.1,0.0,19.0,17.8,43.6,223,3.45,7.0,79.899994,16.0,2012,5,24,0,23,12,51,1,False
61,28.1,24.4,26.2,32.0,28.6,30.6,13.96,14.5,14.5,0.0,23.0,20.3,41.8,229,2.81,7.0,79.899994,16.0,2012,5,25,0,23,12,51,1,False
61,27.1,24.6,25.8,31.9,29.1,30.2,10.46,11.9,11.9,0.0,21.0,18.2,43.6,224,2.13,7.0,79.899994,16.0,2012,5,26,0,23,12,52,1,False
61,28.6,24.6,26.4,33.3,29.0,31.0,14.77,6.9,6.9,0.0,16.0,19.5,44.6,232,2.88,7.0,79.899994,16.0,2012,5,27,0,23,12,52,1,False
61,28.8,25.4,26.9,33.8,30.1,31.5,16.43,7.2,7.2,0.0,21.0,18.2,40.3,227,3.3,7.0,79.899994,16.0,2012,5,28,0,23,12,52,1,False
53,29.2,25.7,27.2,33.5,30.6,31.6,18.11,3.5,3.5,0.0,13.0,19.8,39.6,232,3.68,7.0,79.899994,16.0,2012,5,29,0,23,12,52,1,False
53,29.4,26.1,27.5,33.2,30.4,31.7,16.37,4.4,4.4,0.0,19.0,20.8,42.8,241,3.55,7.0,79.899994,16.0,2012,5,30,0,23,12,53,1,False
53,29.0,25.6,27.1,33.0,29.6,31.6,17.44,5.8,5.8,0.0,15.0,23.3,45.7,232,3.49,7.0,79.899994,16.0,2012,5,31,0,23,12,53,1,False
63,29.3,25.6,27.0,35.0,30.7,31.9,14.53,8.5,8.5,0.0,20.0,16.7,44.3,242,2.91,7.0,79.899994,16.0,2012,6,1,0,23,12,53,1,False
53,29.4,25.6,27.4,36.0,30.6,32.7,17.99,4.4,4.4,0.0,17.0,17.9,37.4,225,3.55,7.0,79.899994,16.0,2012,6,2,0,23,12,53,1,False
63,28.2,25.2,26.4,32.4,29.5,31.0,11.83,17.1,17.1,0.0,18.0,19.9,40.3,230,2.42,7.0,79.899994,16.0,2012,6,3,0,23,12,53,1,False
63,28.7,25.3,26.7,33.9,29.3,31.6,15.2,12.3,12.3,0.0,20.0,16.3,37.1,231,3.06,7.0,79.899994,16.0,2012,6,4,0,23,12,54,1,False
63,28.5,24.8,26.3,33.3,28.5,30.9,13.1,18.6,18.6,0.0,22.0,16.1,40.7,233,2.65,7.0,79.899994,16.0,2012,6,5,0,23,12,54,1,False
61,28.1,25.0,26.4,32.0,29.2,31.0,12.93,11.4,11.4,0.0,20.0,20.5,49.0,255,2.58,7.0,79.899994,16.0,2012,6,6,0,23,12,54,1,False
53,29.1,25.4,27.1,35.3,30.2,32.2,17.38,4.5,4.5,0.0,16.0,17.0,43.2,269,3.36,7.0,79.899994,16.0,2012,6,7,0,24,12,54,1,False
61,29.6,26.2,27.5,36.3,31.5,32.6,18.64,3.8,3.8,0.0,14.0,17.7,47.2,268,3.77,7.0,79.899994,16.0,2012,6,8,0,24,12,55,1,False
55,29.2,26.7,27.8,34.2,31.4,32.6,15.42,6.4,6.4,0.0,21.0,16.3,46.4,275,3.34,7.0,79.899994,16.0,2012,6,9,0,24,12,55,1,False
51,29.7,26.6,27.8,33.3,31.1,32.1,17.29,5.4,5.4,0.0,21.0,22.3,45.4,262,3.77,7.0,79.899994,16.0,2012,6,10,0,24,12,55,1,False
51,29.6,25.9,27.5,34.4,30.6,32.1,18.74,3.4,3.4,0.0,20.0,18.9,40.7,246,3.91,7.0,79.899994,16.0,2012,6,11,0,24,12,55,1,False
53,28.6,24.8,26.4,33.8,29.0,31.0,16.63,3.8,3.8,0.0,12.0,16.8,39.6,218,3.26,7.0,79.899994,16.0,2012,6,12,0,24,12,56,1,False
61,27.6,24.4,25.5,32.7,28.5,29.8,13.56,14.2,14.2,0.0,20.0,16.1,34.2,229,2.63,7.0,79.899994,16.0,2012,6,13,0,25,12,56,1,False
63,27.1,24.3,25.7,31.7,28.9,30.4,8.22,13.7,13.7,0.0,19.0,17.9,36.0,235,1.72,7.0,79.899994,16.0,2012,6,14,0,25,12,56,1,False
53,29.1,25.2,26.8,35.0,30.2,31.7,17.6,2.7,2.7,0.0,12.0,16.9,42.1,255,3.47,7.0,79.899994,16.0,2012,6,15,0,25,12,56,1,False
51,28.8,25.6,26.9,34.0,29.9,31.6,17.98,1.9,1.9,0.0,8.0,18.4,45.7,252,3.46,7.0,79.899994,16.0,2012,6,16,0,25,12,57,1,False
51,28.6,25.8,26.7,33.5,30.4,31.3,15.84,2.0,2.0,0.0,10.0,18.9,49.0,248,3.11,7.0,79.899994,16.0,2012,6,17,0,25,12,57,1,False
51,29.0,25.7,27.0,34.2,30.4,31.6,16.86,1.5,1.5,0.0,8.0,20.6,45.4,246,3.4,7.0,79.899994,16.0,2012,6,18,0,26,12,57,1,False
53,29.1,25.1,26.7,34.5,29.4,31.1,20.68,3.0,3.0,0.0,14.0,20.0,42.1,238,4.04,7.0,79.899994,16.0,2012,6,19,0,26,12,57,1,False
55,27.7,24.6,25.9,32.2,29.1,30.2,13.83,5.7,5.7,0.0,12.0,17.4,43.9,240,2.74,7.0,79.899994,16.0,2012,6,20,0,26,12,58,1,False
53,28.2,24.3,25.8,32.9,28.1,30.2,14.08,3.8,3.8,0.0,16.0,16.3,39.2,227,2.74,7.0,79.899994,16.0,2012,6,21,0,26,12,58,1,False
51,28.8,24.5,26.4,35.2,29.5,31.2,18.63,2.7,2.7,0.0,13.0,16.3,40.3,235,3.56,7.0,79.899994,16.0,2012,6,22,0,26,12,58,1,False
51,28.0,24.8,26.4,33.7,29.4,31.2,17.74,3.2,3.2,0.0,16.0,15.6,36.4,234,3.35,7.0,79.899994,16.0,2012,6,23,0,27,12,58,1,False
53,28.7,24.4,26.3,34.5,28.7,31.0,15.62,3.3,3.3,0.0,15.0,14.5,37.4,223,3.1,7.0,79.899994,16.0,2012,6,24,0,27,12,58,1,False
53,27.7,24.4,25.9,32.9,28.9,30.5,15.07,2.5,2.5,0.0,11.0,15.9,31.3,212,2.86,7.0,79.899994,16.0,2012,6,25,0,27,12,59,1,False
51,28.3,24.0,26.2,33.2,28.9,30.9,17.65,2.7,2.7,0.0,12.0,16.3,36.7,213,3.42,7.0,79.899994,16.0,2012,6,26,0,27,12,59,1,False
63,28.1,24.2,25.9,33.4,28.6,30.4,16.35,10.6,10.6,0.0,12.0,18.6,37.8,225,3.2,7.0,79.899994,16.0,2012,6,27,0,28,12,59,1,False
63,28.3,24.3,26.1,34.5,28.3,31.0,14.55,8.4,8.4,0.0,10.0,17.2,38.5,255,2.82,7.0,79.899994,16.0,2012,6,28,0,28,12,59,1,False
61,28.9,24.7,26.6,34.3,29.2,31.5,19.88,5.8,5.8,0.0,15.0,18.9,43.2,264,3.77,7.0,79.899994,16.0,2012,6,29,0,28,12,59,1,False
63,29.1,24.7,26.4,34.9,29.1,30.9,16.97,18.9,18.9,0.0,19.0,17.0,49.0,255,3.32,7.0,79.899994,16.0,2012,6,30,0,28,12,59,1,False
61,27.0,24.8,25.8,31.5,29.3,30.2,11.01,13.9,13.9,0.0,21.0,20.9,42.5,256,2.17,7.0,79.899994,16.0,2012,7,1,0,28,13,0,1,False
63,27.7,24.2,25.5,32.0,27.7,29.6,12.06,22.7,22.7,0.0,22.0,20.9,52.6,257,2.33,7.0,79.899994,16.0,2012,7,2,0,29,13,0,1,False
55,28.2,24.4,26.1,33.0,27.7,30.6,17.19,5.0,5.0,0.0,12.0,18.7,48.2,253,3.23,7.0,79.899994,16.0,2012,7,3,0,29,13,0,1,False
61,28.7,24.6,26.3,33.7,28.1,30.7,18.17,6.9,6.9,0.0,18.0,19.0,45.0,254,3.48,7.0,79.899994,16.0,2012,7,4,0,29,13,0,1,False
63,28.6,24.7,26.5,32.6,28.2,30.8,16.15,9.3,9.3,0.0,12.0,20.1,43.6,258,3.24,7.0,79.899994,16.0,2012,7,5,0,29,13,0,1,False
61,28.5,24.8,26.3,33.5,29.3,30.9,13.64,7.9,7.9,0.0,15.0,15.0,38.5,233,2.76,7.0,79.899994,16.0,2012,7,6,0,30,13,0,1,False
61,28.3,24.7,26.0,33.5,28.4,30.3,14.94,14.2,14.2,0.0,20.0,17.9,40.3,242,2.89,7.0,79.899994,16.0,2012,7,7,0,30,13,0,1,False
63,28.6,24.5,26.2,34.1,28.3,30.5,14.68,16.4,16.4,0.0,18.0,17.7,41.8,247,2.95,7.0,79.899994,16.0,2012,7,8,0,30,13,0,1,False
63,27.5,24.3,25.9,31.1,27.2,29.7,12.06,29.6,29.6,0.0,22.0,23.4,45.4,256,2.46,7.0,79.899994,16.0,2012,7,9,0,30,13,0,1,False
63,28.7,24.6,26.3,33.5,28.1,30.5,16.0,20.1,20.1,0.0,18.0,17.4,46.8,264,3.21,7.0,79.899994,16.0,2012,7,10,0,31,13,1,1,False
51,29.4,24.8,27.3,34.1,29.5,31.7,21.99,0.4,0.4,0.0,2.0,21.2,42.8,293,4.42,7.0,79.899994,16.0,2012,7,11,0,31,13,1,1,False
53,30.3,26.2,27.6,36.3,30.4,32.3,19.93,2.4,2.4,0.0,10.0,16.7,44.6,292,4.2,7.0,79.899994,16.0,2012,7,12,0,31,13,1,1,False
51,29.2,25.8,27.3,33.2,30.3,31.6,19.14,2.5,2.5,0.0,15.0,21.3,42.8,284,3.89,7.0,79.899994,16.0,2012,7,13,0,31,13,1,1,False
63,28.5,25.5,26.8,32.9,30.0,31.4,14.71,10.8,10.8,0.0,14.0,16.9,41.8,275,2.98,7.0,79.899994,16.0,2012,7,14,0,31,13,1,1,False
51,29.1,25.6,27.0,33.9,30.7,32.0,17.3,2.2,2.2,0.0,10.0,16.7,38.9,271,3.47,7.0,79.899994,16.0,2012,7,15,0,32,13,1,1,False
53,28.9,25.1,26.8,33.4,30.1,31.7,17.82,3.7,3.7,0.0,14.0,17.6,34.9,238,3.59,7.0,79.899994,16.0,2012,7,16,0,32,13,1,1,False
55,29.3,24.3,26.6,35.3,28.7,31.4,19.51,6.9,6.9,0.0,17.0,14.3,32.0,214,3.84,7.0,79.899994,16.0,2012,7,17,0,32,13,1,1,False
51,28.9,24.5,26.6,34.8,28.7,31.3,17.73,1.0,1.0,0.0,6.0,14.1,38.2,234,3.53,7.0,79.899994,16.0,2012,7,18,0,32,13,1,1,False
51,28.8,25.6,27.0,33.0,30.1,31.3,20.73,1.0,1.0,0.0,7.0,20.1,41.4,254,4.12,7.0,79.899994,16.0,2012,7,19,0,32,13,1,1,False
51,28.9,25.6,27.0,33.5,29.6,31.1,19.57,2.2,2.2,0.0,8.0,22.0,43.6,261,3.92,7.0,79.899994,16.0,2012,7,20,0,32,13,1,1,False
53,29.0,25.4,26.9,35.1,30.0,31.8,18.59,2.9,2.9,0.0,14.0,18.9,46.8,270,3.64,7.0,79.899994,16.0,2012,7,21,0,33,13,0,1,False
55,29.1,24.7,27.0,34.6,29.6,31.5,20.34,2.7,2.7,0.0,8.0,19.5,50.8,265,4.01,7.0,79.899994,16.0,2012,7,22,0,33,13,0,1,False
61,28.4,24.7,26.5,33.0,29.5,31.0,18.52,6.1,6.1,0.0,14.0,20.0,46.1,262,3.53,7.0,79.899994,16.0,2012,7,23,0,33,13,0,1,False
53,28.9,25.2,26.8,34.0,29.3,31.3,19.78,3.3,3.3,0.0,12.0,17.3,44.3,259,3.93,7.0,79.899994,16.0,2012,7,24,0,33,13,0,1,False
53,28.4,25.0,26.6,33.0,29.6,31.0,15.17,2.8,2.8,0.0,12.0,18.0,45.4,265,3.08,7.0,79.899994,16.0,2012,7,25,0,33,13,0,1,False
51,28.7,25.7,27.0,34.9,29.9,31.7,21.15,0.4,0.4,0.0,3.0,17.6,42.8,262,4.12,7.0,79.899994,16.0,2012,7,26,0,33,13,0,1,False
51,28.9,25.6,26.9,34.6,29.7,31.6,23.09,1.6,1.6,0.0,8.0,16.6,49.7,252,4.44,7.0,79.899994,16.0,2012,7,27,0,33,13,0,1,False
51,28.7,25.1,26.7,34.6,30.2,31.8,20.66,2.3,2.3,0.0,10.0,16.3,37.4,239,3.91,7.0,79.899994,16.0,2012,7,28,0,34,13,0,1,False
51,28.7,25.1,26.5,35.4,29.9,31.5,16.56,2.4,2.4,0.0,12.0,14.7,36.7,238,3.24,7.0,79.899994,16.0,2012,7,29,0,34,13,0,1,False
51,28.8,25.3,26.9,34.9,30.5,32.1,16.21,0.3,0.3,0.0,2.0,12.3,37.8,236,3.25,7.0,79.899994,16.0,2012,7,30,0,34,12,59,1,False
51,29.3,25.0,27.1,34.1,30.1,31.7,20.1,2.0,2.0,0.0,10.0,16.3,36.4,245,4.06,7.0,79.899994,16.0,2012,7,31,0,34,12,59,1,False
51,29.1,24.9,26.8,33.9,30.4,31.5,19.37,2.7,2.7,0.0,14.0,16.8,34.6,244,3.86,7.0,79.899994,16.0,2012,8,1,0,34,12,59,1,False
51,29.0,25.5,27.0,34.1,29.9,31.3,18.76,2.5,2.5,0.0,13.0,18.7,37.1,239,3.85,7.0,79.899994,16.0,2012,8,2,0,34,12,59,1,False
53,29.1,25.6,27.0,33.0,30.0,30.9,18.72,3.3,3.3,0.0,16.0,19.9,38.5,241,3.95,7.0,79.899994,16.0,2012,8,3,0,34,12,59,1,False
53,28.7,24.9,26.8,34.0,30.0,31.6,16.84,1.0,1.0,0.0,5.0,17.7,37.8,245,3.4,7.0,79.899994,16.0,2012,8,4,0,34,12,58,1,False
53,29.0,24.8,26.6,34.0,29.7,31.5,16.7,3.2,3.2,0.0,13.0,15.1,39.2,246,3.32,7.0,79.899994,16.0,2012,8,5,0,34,12,58,1,False
51,28.4,24.7,26.2,33.5,29.2,31.1,15.15,4.7,4.7,0.0,17.0,15.6,40.0,223,2.94,7.0,79.899994,16.0,2012,8,6,0,34,12,58,1,False
51,28.3,24.7,26.3,33.8,29.9,31.3,17.7,3.1,3.1,0.0,13.0,16.4,35.3,196,3.31,7.0,79.899994,16.0,2012,8,7,0,34,12,58,1,False
51,29.2,24.6,26.8,36.2,29.8,32.2,20.63,1.1,1.1,0.0,7.0,13.8,36.7,237,4.0,7.0,79.899994,16.0,2012,8,8,0,34,12,57,1,False
53,29.5,25.0,27.0,34.7,29.9,32.0,22.41,5.6,5.6,0.0,16.0,17.4,39.6,260,4.37,7.0,79.899994,16.0,2012,8,9,0,34,12,57,1,False
61,28.2,24.3,26.2,32.6,29.2,31.1,16.6,9.4,9.4,0.0,17.0,17.4,41.4,237,3.23,7.0,79.899994,16.0,2012,8,10,0,34,12,57,1,False
63,27.6,24.1,25.4,32.1,28.5,30.0,15.89,23.7,23.7,0.0,23.0,16.6,37.8,224,2.93,7.0,79.899994,16.0,2012,8,11,0,34,12,56,1,False
61,27.9,23.8,25.6,33.5,28.0,30.4,15.93,9.4,9.4,0.0,20.0,14.5,33.8,206,3.06,7.0,79.899994,16.0,2012,8,12,0,34,12,56,1,False
61,28.7,24.1,26.1,35.5,28.5,31.1,18.81,5.2,5.2,0.0,16.0,11.8,30.2,205,3.6,7.0,79.899994,16.0,2012,8,13,0,34,12,56,1,False
55,29.1,24.5,26.3,35.3,28.9,31.2,16.63,5.2,5.2,0.0,16.0,15.4,33.1,225,3.28,7.0,79.899994,16.0,2012,8,14,0,34,12,55,1,False
61,28.9,24.6,26.2,34.5,29.6,31.3,18.72,10.7,10.7,0.0,21.0,16.0,38.9,256,3.58,7.0,79.899994,16.0,2012,8,15,0,34,12,55,1,False
63,28.2,24.2,25.9,33.9,28.5,30.5,15.12,24.5,24.5,0.0,22.0,15.5,35.3,260,3.02,7.0,79.899994,16.0,2012,8,16,0,34,12,55,1,False
61,28.4,24.6,26.2,33.0,29.1,30.2,15.57,10.2,10.2,0.0,13.0,22.1,51.1,299,3.16,7.0,79.899994,16.0,2012,8,17,0,34,12,54,1,False
63,28.7,25.6,26.8,32.8,29.8,30.9,18.4,9.5,9.5,0.0,14.0,22.4,56.5,278,3.72,7.0,79.899994,16.0,2012,8,18,0,34,12,54,1,False
53,29.1,25.8,27.2,33.6,30.7,31.7,19.0,2.2,2.2,0.0,11.0,20.5,48.6,260,3.79,7.0,79.899994,16.0,2012,8,19,0,34,12,53,1,False
51,29.2,24.7,26.9,35.8,29.8,32.2,20.78,2.1,2.1,0.0,11.0,15.6,36.0,240,4.03,7.0,79.899994,16.0,2012,8,20,0,34,12,53,1,False
53,28.2,24.4,25.6,33.7,28.8,30.5,14.48,3.1,3.1,0.0,10.0,10.9,29.5,199,2.81,7.0,79.899994,16.0,2012,8,21,0,34,12,53,1,False
53,28.8,24.3,26.1,34.5,28.5,30.8,18.76,3.0,3.0,0.0,10.0,13.0,27.4,202,3.72,7.0,79.899994,16.0,2012,8,22,0,34,12,52,1,False
55,28.3,24.1,25.8,34.0,28.6,30.6,18.77,6.6,6.6,0.0,17.0,13.0,31.3,200,3.62,7.0,79.899994,16.0,2012,8,23,0,34,12,52,1,False
63,27.1,24.1,25.5,31.8,28.7,30.2,10.48,12.6,12.6,0.0,21.0,15.5,33.5,227,2.09,7.0,79.899994,16.0,2012,8,24,0,34,12,51,1,False
65,28.4,24.7,25.9,32.7,29.4,30.6,13.26,27.5,27.5,0.0,23.0,18.7,39.6,245,2.6,7.0,79.899994,16.0,2012,8,25,0,34,12,51,1,False
63,29.0,25.2,26.7,33.3,29.4,30.7,17.58,10.3,10.3,0.0,17.0,20.0,47.2,256,3.6,7.0,79.899994,16.0,2012,8,26,0,33,12,50,1,False
55,28.7,25.0,26.8,32.6,29.5,31.1,17.73,7.6,7.6,0.0,22.0,21.3,49.0,259,3.57,7.0,79.899994,16.0,2012,8,27,0,33,12,50,1,False
61,28.4,25.0,26.8,32.9,29.8,31.4,15.49,4.0,4.0,0.0,9.0,16.2,41.8,241,3.18,7.0,79.899994,16.0,2012,8,28,0,33,12,49,1,False
63,27.8,24.5,25.5,33.3,28.7,30.0,14.35,25.1,25.1,0.0,23.0,20.0,40.7,234,2.71,7.0,79.899994,16.0,2012,8,29,0,33,12,49,1,False
